age,kde_x,kde_y
17.0,0.0019365143943239126,0.0018905117995576455
17.1,0.0020471383762444757,0.001995389931692471
17.200000000000003,0.0021612601492115384,0.002103575379595375
17.300000000000004,0.0022788391303179474,0.0022150432870165957
17.400000000000006,0.002399830891873676,0.0023297654329978395
17.500000000000007,0.0025241879110428473,0.002447710742441741
17.60000000000001,0.0026518603347690664,0.0025688458096700625
17.70000000000001,0.0027827967471911632,0.0026931354275555193
17.80000000000001,0.0029169449265115774,0.0028205431147343154
17.900000000000013,0.003054252578260319,0.0029510316334454925
18.000000000000014,0.0031946680321172055,0.00308456349068794
18.100000000000016,0.0033381408899057054,0.00322110141563434
18.200000000000017,0.0034846226130381542,0.0033606088065893784
18.30000000000002,0.003634067038591692,0.003503050141213687
18.40000000000002,0.003786430814267326,0.003648391344248068
18.50000000000002,0.003941673743765037,0.0037966001075563213
18.600000000000023,0.004099759035527157,0.00394764615793919
18.700000000000024,0.004260653449360937,0.004101501468859353
18.800000000000026,0.004424327337124882,0.004258140412930135
18.900000000000027,0.004590754575395377,0.004417539852759685
19.00000000000003,0.004759912389826219,0.004579679168489635
19.10000000000003,0.0049317810727167065,0.004744540221116727
19.20000000000003,0.00510634359709112,0.00491210725142202
19.300000000000033,0.00528358513233725,0.005082366715063127
19.400000000000034,0.005463492468124798,0.005255307055075004
19.500000000000036,0.005646053354888123,0.005430918413699749
19.600000000000037,0.00583125577060559,0.0056091922861075064
19.70000000000004,0.006019087124902454,0.005790121119157219
19.80000000000004,0.006209533412621724,0.005973697858927511
19.90000000000004,0.006402578329964487,0.006159915451252085
20.000000000000043,0.006598202367028804,0.006348766299985189
20.100000000000044,0.00679638189111774,0.0065402416881718784
20.200000000000045,0.006997088235511725,0.006734331167680944
20.300000000000047,0.007200286808477705,0.006931021923250641
20.40000000000005,0.007405936237197746,0.007130298117199043
20.50000000000005,0.0076139875609307645,0.007332140221350215
20.60000000000005,0.00782438348718759,0.007536524342986901
20.700000000000053,0.00803705772394623,0.007743421551822828
20.800000000000054,0.008251934399963537,0.007952797215193572
20.900000000000055,0.008468927584145322,0.008164610348757035
21.000000000000057,0.008687940913613896,0.008378812990088916
21.10000000000006,0.008908867338689057,0.008595349602593307
21.20000000000006,0.009131588991439203,0.008814156517088854
21.30000000000006,0.009355977182755463,0.00903516141837972
21.400000000000063,0.009581892531193724,0.009258282883927575
21.500000000000064,0.009809185224971182,0.009483429981527292
21.600000000000065,0.010037695416676361,0.009710501932585151
21.700000000000067,0.01026725374840143,0.009939387847183217
21.800000000000068,0.010497682003123756,0.010169966536663423
21.90000000000007,0.010728793876418993,0.01040210640887357
22.00000000000007,0.010960395860808008,0.010635665450562557
22.100000000000072,0.011192288233426542,0.010870491300672174
22.200000000000074,0.011424266136197013,0.011106421417407303
22.300000000000075,0.011656120736264326,0.01134328334106857
22.400000000000077,0.011887640453297274,0.011580895053609786
22.500000000000078,0.012118612239181877,0.011819065434816254
22.60000000000008,0.012348822894821422,0.01205759481388129
22.70000000000008,0.012578060408157366,0.012296275613976925
22.800000000000082,0.012806115297089516,0.01253489308622958
22.900000000000084,0.013032781940884192,0.012773226128308751
23.000000000000085,0.013257859883684059,0.013011048181641893
23.100000000000087,0.01348115509409362,0.013248128200126342
23.200000000000088,0.013702481165378762,0.013484231682101855
23.30000000000009,0.01392166044157504,0.013719121756334772
23.40000000000009,0.014138525055853581,0.013952560311853377
23.500000000000092,0.01435291786867689,0.0141843091606699
23.600000000000094,0.014564693294674769,0.014414131221786919
23.700000000000095,0.014773718008764331,0.014641791714390128
23.800000000000097,0.01497987152366923,0.014867059347815648
23.900000000000098,0.015183046632873903,0.015089707495761119
24.0000000000001,0.015383149714872276,0.015309515342268015
24.1000000000001,0.015580100896525857,0.015526268987279764
24.200000000000102,0.015773834075310928,0.01573976250005258
24.300000000000104,0.015964296802111613,0.01594979890933928
24.400000000000105,0.016151450028143995,0.01615619112014346
24.500000000000107,0.016335267721364604,0.01635876274782949
24.600000000000108,0.016515736359392342,0.016557348861563858
24.70000000000011,0.01669285430755423,0.016751796630362647
24.80000000000011,0.01686663109199087,0.016941965866413503
24.900000000000112,0.017037086579006665,0.017127729461843433
25.000000000000114,0.01720425007280429,0.017308973716614252
25.100000000000115,0.017368159344540144,0.017485598556780148
25.200000000000117,0.017528859606195928,0.017657517643875145
25.300000000000118,0.017686402443073446,0.01782465837764964
25.40000000000012,0.017840844718826958,0.017986961795804873
25.50000000000012,0.017992247466838456,0.01814438237563243
25.600000000000122,0.018140674781378548,0.01829688774363103
25.700000000000124,0.0182861927214965,0.01844445830018135
25.800000000000125,0.018428868239837366,0.018587086767151633
25.900000000000126,0.018568768147726712,0.018724777666983997
26.000000000000128,0.018705958126838847,0.018857546742220614
26.10000000000013,0.01884050179664248,0.018985420324691256
26.20000000000013,0.018972459845598894,0.01910843466364833
26.300000000000132,0.01910188923281399,0.019226635221966996
26.400000000000134,0.019228842465544193,0.01934007594927437
26.500000000000135,0.019353366956634675,0.019448818540366102
26.600000000000136,0.019475504464699325,0.01955293168670648
26.700000000000138,0.019595290618582114,0.0196524903281059
26.80000000000014,0.019712754526487707,0.01974757491086199
26.90000000000014,0.019827918469058254,0.019838270657853766
27.000000000000142,0.019940797674694612,0.01992466685517962
27.100000000000144,0.020051400174546947,0.020006856159088954
27.200000000000145,0.020159726733840855,0.020084933926138807
27.300000000000146,0.020265770855602567,0.02015899756869464
27.400000000000148,0.020369518852333814,0.02022914593724137
27.50000000000015,0.020470949980852745,0.020295478730326614
27.60000000000015,0.020570036635278247,0.020358095932475614
27.700000000000152,0.02066674459301148,0.02041709728004478
27.800000000000153,0.02076103330859471,0.020472581754690473
27.900000000000155,0.020852856250387464,0.020524647104021153
28.000000000000156,0.020942161275201123,0.02057338938895843
28.100000000000158,0.021028891036276948,0.02061890255740946
28.20000000000016,0.021112983420279625,0.02066127804405878
28.30000000000016,0.021194372009336975,0.020700604396294883
28.400000000000162,0.021272986564483544,0.02073696692664601
28.500000000000163,0.021348753527263856,0.02077044739241071
28.600000000000165,0.02142159653658334,0.020801123703547038
28.700000000000166,0.02149143695823506,0.020829069660250103
28.800000000000168,0.021558194424857242,0.02085435472194303
28.90000000000017,0.02162178738429546,0.02087704380971631
29.00000000000017,0.021682133654616225,0.02089719714443875
29.100000000000172,0.02173915098413364,0.020914870122878595
29.200000000000173,0.021792757614943353,0.020930113234233255
29.300000000000175,0.02184287284852193,0.02094297201934397
29.400000000000176,0.02188941761190034,0.020953487074715876
29.500000000000178,0.021932315022925974,0.02096169410315472
29.60000000000018,0.021971490952971275,0.02096762401240702
29.70000000000018,0.022006874585326956,0.02097130306271549
29.800000000000182,0.022038398967353275,0.020972753063569168
29.900000000000183,0.02206600155421334,0.020971991619279134
30.000000000000185,0.02208962474184663,0.020969032422272018
30.100000000000186,0.022109216386571116,0.020963885592216475
30.200000000000188,0.022124730308496723,0.020956558058322278
30.30000000000019,0.022136126775730992,0.020947053981353245
30.40000000000019,0.022143372966135666,0.020935375211145222
30.500000000000192,0.022146443403275592,0.020921521774707238
30.600000000000193,0.022145320363049812,0.02090549238931823
30.700000000000195,0.022139994247429354,0.020887284994503222
30.800000000000196,0.022130463921731243,0.020866897296275243
30.900000000000198,0.02211673701184477,0.02084432731671674
31.0000000000002,0.02209883015797724,0.02081957394173395
31.1000000000002,0.022076769221608842,0.020792637459733632
31.200000000000202,0.022050589442591417,0.02076352008403395
31.300000000000203,0.022020335543615106,0.02073222645198403
31.400000000000205,0.021986061779602592,0.020698764094113153
31.500000000000206,0.021947831930019084,0.02066314386705744
31.600000000000207,0.021905719232536716,0.020625380344573816
31.70000000000021,0.021859806257003404,0.02058549216164515
31.80000000000021,0.021810184719225627,0.02054350230739408
31.90000000000021,0.021756955234646602,0.020499438363408503
32.00000000000021,0.021700227012613028,0.020453332684919067
32.100000000000215,0.021640117492548322,0.020405222523222927
32.200000000000216,0.021576751923962245,0.020355150088681242
32.30000000000022,0.02151026289286562,0.020303162554535247
32.40000000000022,0.021440789797732764,0.02024931200274133
32.50000000000022,0.021368478278746023,0.020193655313849965
32.60000000000022,0.02129347960459623,0.02013625400380896
32.70000000000022,0.021215950021577713,0.020077174011301636
32.800000000000225,0.021136050070189247,0.02001648543988273
32.900000000000226,0.02105394387478707,0.019954262259770587
33.00000000000023,0.02096979841217069,0.01989058197457277
33.10000000000023,0.02088378276519328,0.01982552525861168
33.20000000000023,0.020796067367655973,0.019759175570744213
33.30000000000023,0.020706823246816542,0.019691618750676924
33.40000000000023,0.020616221269835262,0.019622942603843174
33.500000000000234,0.02052443140040857,0.019553236480762855
33.600000000000236,0.020431621971677635,0.019482590856654443
33.70000000000024,0.02033795898127857,0.01941109691678458
33.80000000000024,0.02024360541410103,0.019338846152652592
33.90000000000024,0.020148720597978807,0.019265929973725497
34.00000000000024,0.020053459597127368,0.01919243933890133
34.10000000000024,0.019957972647696463,0.019118464411381
34.200000000000244,0.019862404639337812,0.019044094240066645
34.300000000000246,0.019766894646170482,0.018969416470001485
34.40000000000025,0.019671575510007352,0.018894517083830067
34.50000000000025,0.019576573478190768,0.018819480175638927
34.60000000000025,0.01948200789783689,0.018744387758018604
34.70000000000025,0.01938799096779285,0.018669319602660415
34.80000000000025,0.01929462754909086,0.018594353114295994
34.900000000000254,0.019202015034205457,0.018519563237393986
35.000000000000256,0.01911024327496776,0.018445022394593055
35.10000000000026,0.01901939456854512,0.018370800455551374
35.20000000000026,0.01892954370051857,0.01829696473460944
35.30000000000026,0.018840758043694863,0.018223580015422677
35.40000000000026,0.018753097710966535,0.018150708600587973
35.50000000000026,0.018666615760217244,0.018078410384136927
35.600000000000264,0.018581358448971814,0.018006742944709993
35.700000000000266,0.018497365536247107,0.017935761657213962
35.80000000000027,0.018414670628788328,0.01786551982071697
